flag_name,flag_on,traffic,user,region,latency,cpu,error,conversion_rate
cart_financing_installment_plans,1,high,web,EU,154,50,0,0.0433
cart_tax_compliance,1,medium,web,EU,166,63,0,0.0706
payment_advanced_enable_payment_optimization,0,high,mobile,US,139,44,0,0.02
customer_enable_notification_preferences,1,low,mobile,US,179,53,0,0.0551
inventory_enable_stock_transfer,1,low,web,US,116,47,0,0.0436
catalog_enable_volume_pricing,1,high,web,EU,96,47,0,0.039
provisioning_enable_inter_carrier_communication,0,low,mobile,EU,147,56,0,0.0276
order_analytics_enable_order_analytics,1,low,mobile,APAC,97,63,0,0.0433
payment_method_enable_cryptocurrency,1,low,web,US,127,68,0,0.0644
cart_fees_service_fees,1,high,mobile,US,126,44,0,0.0392
notification_consent_checks_enable,1,medium,web,APAC,154,67,0,0.0344
inventory_enable_lot_tracking,1,low,mobile,EU,159,61,0,0.0545
billing_enable_currency_conversion,1,medium,web,LATAM,119,54,0,0.0549
payment_method_enable_debit_card,0,medium,web,EU,109,65,0,0.029
catalog_enable_search_analytics,1,medium,web,EU,177,66,0,0.0728
payment_recurring_enable_recurring_charges,0,high,web,LATAM,144,55,0,0.0331
catalog_enable_product_categorization,1,medium,mobile,APAC,130,45,0,0.0433
customer_enable_account_migration,1,high,mobile,LATAM,125,57,0,0.057
payment_dispute_enable_chargeback_handling,0,medium,mobile,EU,140,70,0,0.0342
provisioning_enable_add_on_management,0,low,mobile,EU,144,57,0,0.0269
cart_inventory_reserve_items,0,low,web,APAC,111,64,0,0.0347
cart_operations_persistent_cart,0,medium,web,EU,113,39,0,0.0238
cart_notifications_price_drop_alerts,0,medium,mobile,US,129,59,0,0.0405
catalog_enable_product_creation,1,medium,mobile,EU,129,49,0,0.0479
cart_pricing_loyalty_discounts,1,medium,web,LATAM,125,41,0,0.0454
provisioning_enable_overage_charges,0,medium,mobile,LATAM,173,46,0,0.0378
inventory_enable_stock_level_management,1,high,web,LATAM,124,42,0,0.0291
billing_tax_compliance,1,high,mobile,APAC,177,59,0,0.0434
payment_refund_enable_refund_reversal,1,low,web,US,142,67,0,0.0479
catalog_enable_inventory_sync,1,medium,mobile,US,116,49,0,0.0603
payment_analytics_enable_revenue_analytics,1,low,mobile,APAC,118,41,0,0.066
cart_checkout_payment_plan_selection,1,medium,mobile,US,174,66,0,0.0685
catalog_enable_product_reviews,1,low,web,US,172,37,0,0.0388
customer_enable_billing_address,1,low,web,US,163,60,0,0.0521
provisioning_enable_supplementary_services,1,low,web,EU,113,48,1,0.067
catalog_enable_regional_availability,1,low,mobile,LATAM,173,55,0,0.0465
payment_transaction_enable_payment_authorization,0,low,web,LATAM,165,64,0,0.0327
provisioning_enable_carrier_specific_config,0,low,mobile,EU,96,55,0,0.0253
inventory_enable_stock_counting,1,high,mobile,US,102,35,0,0.0466
payment_currency_enable_currency_conversion,1,medium,mobile,LATAM,104,52,0,0.0465
order_products_enable_addon_products,0,medium,web,LATAM,97,39,0,0.0427
billing_enable_international_billing,1,low,web,APAC,95,67,0,0.0432
order_notifications_enable_order_confirmation,1,medium,mobile,LATAM,176,49,0,0.054
inventory_enable_stock_level_management,0,medium,web,APAC,98,40,0,0.0486
provisioning_enable_msisdn_allocation,1,low,web,APAC,101,56,0,0.0755
customer_enable_contract_templates,0,low,web,APAC,151,63,0,0.0437
catalog_enable_product_analytics,0,high,web,US,113,60,0,0.0293
catalog_enable_review_moderation,0,high,web,US,180,64,0,0.0281
catalog_enable_device_specifications,1,low,mobile,US,170,55,0,0.0604
provisioning_enable_recurring_charges,0,low,web,LATAM,90,68,0,0.0255
catalog_enable_device_specifications,1,high,web,APAC,127,50,0,0.0264
cart_inventory_pre_order_support,0,medium,mobile,EU,153,68,0,0.04
order_fulfillment_enable_delivery_tracking,1,high,web,US,158,53,0,0.0566
payment_notification_enable_payment_confirmation,0,medium,web,US,155,46,0,0.0299
provisioning_enable_usage_tracking,0,medium,mobile,US,127,47,0,0.0245
payment_notification_enable_payment_failure_notification,1,low,web,APAC,179,62,0,0.0727
provisioning_enable_data_config,0,high,web,APAC,119,69,0,0.0172
notification_diag_headers_enable,1,high,mobile,APAC,158,51,0,0.0547
customer_enable_profile_image,1,low,web,LATAM,115,49,0,0.037
cart_bundling_create_bundles,0,high,mobile,APAC,160,35,0,0.0098
payment_dispute_enable_dispute_tracking,1,low,web,US,175,62,0,0.0469
payment_recurring_enable_auto_renew,0,medium,web,EU,177,36,0,0.0428
customer_enable_registration,0,high,web,EU,176,38,0,0.0171
catalog_enable_category_recommendations,1,low,mobile,LATAM,165,55,0,0.0473
notification_dnd_checks_enable,1,high,mobile,APAC,121,47,0,0.0322
notification_consent_checks_enable,1,high,web,US,114,49,0,0.0352
customer_enable_behavior_analytics,0,low,web,EU,148,66,0,0.0485
catalog_enable_predictive_inventory,0,low,web,US,125,51,1,0.0249
provisioning_enable_slice_isolation,0,high,web,EU,141,39,0,0.0295
billing_enable_subscription_discount,1,low,web,EU,107,41,0,0.0675
billing_enable_international_billing,1,low,mobile,US,132,55,0,0.0532
billing_enable_currency_rate_updates,1,low,mobile,EU,168,43,0,0.0605
payment_billing_enable_billing_notifications,1,high,mobile,APAC,152,58,0,0.043
cart_pricing_time_based_pricing,1,low,mobile,LATAM,141,49,0,0.0538
billing_enable_invoice_tracking,1,high,mobile,APAC,166,40,0,0.0299
billing_enable_write_off_management,1,medium,mobile,LATAM,173,51,0,0.0758
provisioning_enable_supplementary_services,0,medium,mobile,US,146,51,0,0.0486
customer_enable_profile_image,1,high,mobile,EU,121,48,0,0.0639
notification_dnd_checks_enable,1,high,web,EU,154,58,0,0.049
catalog_enable_dynamic_pricing,1,low,mobile,US,106,50,0,0.0558
order_pricing_enable_tax_calculation,0,medium,mobile,LATAM,95,42,0,0.0404
provisioning_enable_performance_metrics,0,medium,web,US,138,43,0,0.037
cart_operations_anonymous_cart,1,low,web,APAC,90,54,0,0.0425
payment_analytics_enable_customer_payment_analytics,1,high,mobile,EU,160,65,0,0.0679
provisioning_enable_workflow_automation,0,low,mobile,US,144,70,0,0.0489
billing_tax_compliance,1,low,web,US,105,49,0,0.056
customer_enable_communication_preferences,1,medium,mobile,LATAM,109,70,0,0.0505
cart_checkout_billing_address_validation,1,high,mobile,LATAM,160,46,0,0.0372
cart_analytics_revenue_tracking,1,medium,mobile,EU,94,59,0,0.0473
customer_enable_subscription_management,1,high,web,EU,170,45,0,0.0573
provisioning_enable_msisdn_allocation,0,low,web,LATAM,112,69,0,0.0275
inventory_enable_warehouse_location_management,0,high,mobile,APAC,92,66,0,0.0361
customer_enable_suspension,0,low,web,US,124,41,0,0.0363
cart_tax_calculation,1,low,web,APAC,97,42,0,0.0575
payment_advanced_enable_predictive_churn,1,low,web,LATAM,132,63,0,0.0561
provisioning_enable_usage_analytics,0,high,mobile,LATAM,171,45,1,0.0275
billing_enable_subscription_discount,1,high,web,LATAM,152,54,0,0.0556
cart_offers_bundle_offers,1,medium,web,EU,103,35,0,0.0494
order_compliance_enable_audit_logging,1,medium,web,APAC,109,36,0,0.054
catalog_enable_search_analytics,1,high,web,LATAM,133,51,0,0.0563
billing_enable_invoice_history,0,low,mobile,US,167,49,0,0.0369
customer_enable_customer_segmentation,1,medium,mobile,LATAM,116,45,0,0.0683
order_provisioning_enable_service_provisioning,1,high,web,LATAM,178,46,0,0.0597
customer_enable_contract_renewal,0,high,mobile,EU,142,65,0,0.0185
provisioning_enable_service_status_updates,0,high,mobile,LATAM,143,58,0,0.0298
customer_enable_communication_preferences,1,medium,web,LATAM,101,42,0,0.0577
cart_product_management_device_products,0,medium,web,LATAM,110,38,0,0.047
payment_refund_enable_refund_reversal,0,high,web,APAC,176,39,0,0.0211
cart_financing_installment_plans,1,high,mobile,EU,177,70,0,0.0512
provisioning_enable_carrier_routing,0,high,mobile,LATAM,152,58,0,0.0346
cart_analytics_user_behavior_tracking,1,high,web,EU,144,39,0,0.0333
provisioning_enable_voice_config,0,medium,web,US,165,53,0,0.0451
payment_transaction_enable_installment_payment,1,high,mobile,LATAM,148,59,0,0.0486
provisioning_enable_provisioning_reports,0,high,web,APAC,145,69,0,0.0323
billing_enable_penalty_assessment,1,high,mobile,LATAM,106,69,0,0.0363
notification_rate_msisdn_enable,0,low,web,EU,147,38,0,0.029
customer_enable_subscription_management,1,low,mobile,US,127,60,0,0.0392
provisioning_enable_vpn_config,0,medium,mobile,LATAM,151,69,0,0.0392
billing_enable_audit_trail,1,medium,web,APAC,179,36,0,0.0375
catalog_enable_volume_pricing,1,medium,web,US,177,59,0,0.0501
cart_operations_cart_recovery,1,high,mobile,LATAM,173,51,0,0.0218
order_notifications_enable_order_updates,1,medium,web,APAC,120,44,0,0.0565
customer_enable_data_anonymization,0,low,mobile,US,124,54,0,0.0234
provisioning_enable_latency_control,1,medium,web,LATAM,93,54,0,0.0639
payment_dispute_enable_chargeback_handling,1,high,mobile,US,100,70,0,0.0376
payment_dispute_enable_dispute_tracking,1,low,web,APAC,163,36,0,0.0413
payment_method_enable_bank_transfer,1,high,web,APAC,179,69,0,0.0531
order_products_enable_bundle_products,0,high,web,APAC,138,58,0,0.0263
customer_enable_fraud_detection,0,high,mobile,US,126,64,0,0.0219
provisioning_enable_latency_control,1,high,mobile,EU,92,35,0,0.0544
catalog_enable_category_management,1,low,mobile,EU,144,70,0,0.0741
order_inventory_enable_stock_checking,1,low,mobile,APAC,168,69,0,0.0604
cart_pricing_dynamic_pricing,1,high,mobile,US,145,70,0,0.0345
cart_bundling_bundle_recommendations,1,high,web,EU,131,53,0,0.0483
customer_enable_registration,1,high,web,US,103,70,0,0.0405
order_provisioning_enable_activation_delay,0,medium,web,LATAM,106,56,0,0.0372
cart_analytics_revenue_tracking,0,medium,web,US,151,59,0,0.0233
catalog_enable_allocation_rules,1,low,mobile,US,144,68,0,0.0426
billing_enable_late_fee_calculation,1,low,web,EU,172,54,0,0.0545
order_fulfillment_enable_shipping,1,low,mobile,LATAM,93,36,0,0.0622
notification_sms_fragmentation_enable,1,medium,mobile,US,123,63,0,0.0532
provisioning_enable_plan_change,0,medium,mobile,LATAM,96,49,0,0.043
cart_product_management_device_products,0,medium,mobile,EU,130,57,0,0.0385
catalog_enable_category_hierarchy,0,high,mobile,EU,142,55,0,0.0143
provisioning_enable_workflow_automation,1,medium,mobile,EU,100,36,0,0.0517
cart_checkout_shipping_address_validation,0,medium,mobile,EU,160,47,0,0.0206
catalog_enable_fulfillment_options,1,high,mobile,EU,154,40,0,0.0396
customer_enable_suspension,1,low,web,US,177,52,0,0.0613
customer_enable_engagement_tracking,0,low,mobile,US,166,55,0,0.0326
order_fulfillment_enable_packing,0,low,mobile,EU,147,64,0,0.024
cart_checkout_express_checkout,1,medium,web,US,147,66,0,0.0695
customer_enable_communication_preferences,0,low,mobile,US,90,43,0,0.0423
customer_enable_consent_tracking,1,medium,web,EU,118,54,0,0.0396
order_fulfillment_enable_order_allocation,1,low,web,US,133,50,0,0.0388
cart_product_management_product_sorting,0,high,web,EU,170,63,0,0.0216
cart_tax_calculation,0,medium,web,US,165,65,0,0.0211
catalog_enable_plan_bundling,1,medium,mobile,LATAM,119,67,0,0.0306
billing_enable_discount_application,0,low,mobile,APAC,142,42,0,0.0456
catalog_enable_dynamic_pricing,1,medium,web,APAC,119,40,0,0.0607
customer_enable_bulk_operations,1,medium,web,US,165,44,0,0.047
order_provisioning_enable_activation_delay,1,high,mobile,APAC,177,55,0,0.0538
customer_enable_account_linking,1,high,web,EU,162,56,0,0.0409
customer_enable_behavior_analytics,0,high,mobile,LATAM,121,54,0,0.0203
provisioning_enable_carrier_specific_config,1,high,mobile,EU,97,55,0,0.0476
catalog_enable_bundle_management,1,medium,web,EU,121,60,1,0.0603
customer_enable_address_validation,1,medium,web,APAC,104,57,0,0.0563
notification_failover_enable,0,high,web,APAC,111,67,0,0.0171
cart_offers_bundle_offers,0,low,mobile,EU,113,39,0,0.0479
notification_templates_enable,1,high,mobile,US,164,44,0,0.0536
provisioning_enable_5g_network,1,medium,mobile,APAC,165,40,0,0.0632
billing_enable_penalty_assessment,1,high,mobile,EU,142,46,0,0.0362
cart_bundling_plan_bundling,0,low,mobile,US,179,35,0,0.0294
notification_consent_checks_enable,1,high,mobile,EU,111,63,0,0.0522
catalog_enable_availability_check,1,low,mobile,US,150,39,0,0.0692
provisioning_enable_notifications,0,medium,mobile,EU,110,56,0,0.0354
provisioning_enable_performance_metrics,1,high,mobile,LATAM,119,62,0,0.0617
payment_advanced_enable_payment_optimization,1,high,web,LATAM,111,62,0,0.0351
auth_enable_session_timeout,1,low,web,APAC,113,57,0,0.0626
catalog_enable_regional_pricing,1,medium,web,LATAM,91,63,0,0.0628
cart_financing_buy_now_pay_later,1,medium,mobile,EU,124,38,0,0.0655
billing_enable_payment_history,1,high,mobile,LATAM,176,52,0,0.0277
cart_financing_financing_options,0,low,mobile,EU,142,51,0,0.0305
notification_multichannel_enable,0,high,web,US,106,52,0,0.0277
provisioning_enable_usage_tracking,1,medium,web,APAC,139,67,0,0.0571
customer_enable_profile_completion_tracking,0,low,mobile,LATAM,116,42,0,0.0298
payment_method_enable_buy_now_pay_later,0,medium,mobile,APAC,136,35,0,0.0299
cart_operations_anonymous_cart,1,medium,web,LATAM,168,63,0,0.0553
provisioning_enable_recurring_charges,1,high,web,US,98,49,0,0.0559
cart_product_management_recommendations,1,high,web,APAC,106,70,0,0.0551
catalog_enable_ml_recommendations,1,medium,mobile,APAC,95,37,0,0.0496
cart_compatibility_device_service_compatibility,1,high,mobile,US,103,61,0,0.0589
payment_refund_enable_partial_refund,0,low,web,EU,131,49,0,0.0346
provisioning_enable_audit_logs,1,medium,mobile,LATAM,110,51,0,0.0423
order_provisioning_enable_activation_delay,1,high,web,US,157,59,0,0.0456
cart_inventory_reserve_items,1,high,mobile,LATAM,168,62,0,0.0439
cart_operations_purchase_order,1,low,web,US,141,53,0,0.0704
provisioning_enable_recurring_charges,1,low,mobile,APAC,146,65,0,0.0517
billing_tax_reporting,1,medium,web,LATAM,168,38,0,0.0582
provisioning_enable_network_slicing,0,medium,web,APAC,151,55,0,0.0247
provisioning_enable_sim_activation,0,low,mobile,US,91,49,0,0.036
order_pricing_enable_discount_application,1,low,web,APAC,158,70,1,0.0553
auth_enable_email_verification,0,medium,web,US,95,59,0,0.0292
provisioning_enable_multi_carrier,1,low,web,LATAM,158,54,0,0.0431
customer_enable_manual_approval,1,medium,mobile,APAC,123,54,0,0.0436
order_compliance_enable_compliance_reporting,0,low,web,APAC,126,50,0,0.0365
cart_offers_bundle_offers,1,high,web,APAC,118,41,0,0.0439
payment_billing_enable_billing_notifications,0,high,web,EU,141,36,0,0.0313
cart_checkout_guest_checkout,1,medium,web,EU,105,61,0,0.0618
billing_enable_late_fee_calculation,0,medium,web,EU,124,58,0,0.0327
cart_analytics_revenue_tracking,1,high,mobile,EU,134,60,0,0.0516
cart_notifications_abandoned_cart_notifications,0,low,mobile,APAC,168,67,0,0.0241
inventory_enable_order_packing,1,low,mobile,APAC,133,45,0,0.0602
inventory_enable_order_allocation,1,medium,mobile,LATAM,116,59,0,0.0418
cart_pricing_loyalty_discounts,0,low,mobile,LATAM,145,55,0,0.0328
catalog_enable_plan_customization,1,low,mobile,EU,132,68,0,0.053
provisioning_enable_inter_carrier_communication,1,medium,web,EU,159,41,0,0.0572
catalog_enable_regional_pricing,0,low,web,APAC,97,36,0,0.0328
inventory_enable_end_of_life_management,0,medium,mobile,APAC,96,70,0,0.0457
customer_enable_language_preferences,0,high,web,US,112,68,0,0.028
provisioning_enable_sim_activation,0,low,mobile,EU,142,48,0,0.0358
provisioning_enable_5g_network,1,low,web,APAC,112,41,0,0.0542
catalog_enable_bulk_upload,1,high,mobile,US,155,49,0,0.049
customer_enable_fraud_detection,1,low,web,EU,172,38,0,0.0521
cart_pricing_payment_method_discounts,0,low,mobile,APAC,154,65,0,0.0261
catalog_enable_plan_comparisons,1,low,mobile,EU,158,45,0,0.0617
billing_enable_payment_reconciliation,1,low,web,US,168,56,0,0.0522
provisioning_enable_notifications,0,medium,mobile,US,150,43,0,0.0453
catalog_enable_availability_check,1,medium,web,EU,101,39,0,0.0583
payment_notification_enable_invoice_notification,0,medium,mobile,US,146,58,0,0.0396
customer_enable_fraud_detection,1,medium,mobile,APAC,172,57,0,0.0388
billing_enable_reconciliation_automation,1,medium,web,LATAM,172,67,0,0.0632
cart_financing_device_financing,0,high,mobile,US,175,58,0,0.0398
provisioning_enable_priority_levels,0,low,web,LATAM,122,47,0,0.0292
customer_enable_data_retention_policy,0,low,web,LATAM,140,49,0,0.0281
customer_enable_fraud_detection,0,low,mobile,US,156,45,0,0.0412
billing_enable_partial_payment_tracking,0,high,mobile,APAC,130,42,0,0.0208
cart_bundling_bundle_pricing,1,medium,mobile,APAC,111,70,0,0.0401
inventory_enable_stock_counting,1,low,mobile,US,159,41,0,0.0634
provisioning_enable_service_upgrade,1,low,mobile,US,108,69,0,0.0511
cart_checkout_billing_address_validation,0,low,mobile,LATAM,138,40,0,0.0487
catalog_enable_ai_pricing,1,low,mobile,LATAM,142,63,0,0.0484
provisioning_enable_usage_tracking,1,medium,web,US,105,69,0,0.0458
order_compliance_enable_compliance_reporting,1,medium,web,APAC,97,46,0,0.0517
notification_sms_unicode_enable,1,high,web,US,93,62,0,0.0334
cart_product_management_recommendations,1,high,web,EU,99,36,0,0.0353
billing_enable_reversal_processing,1,medium,web,EU,109,62,0,0.0516
payment_transaction_enable_payment_authorization,0,high,web,US,132,35,0,0.0291
inventory_enable_lot_tracking,1,low,web,APAC,142,53,0,0.0489
cart_pricing_loyalty_discounts,0,low,web,EU,98,47,0,0.0238
customer_enable_bulk_operations,0,high,mobile,EU,91,66,0,0.0158
inventory_enable_product_lifecycle_management,1,low,mobile,EU,149,56,0,0.067
provisioning_enable_smart_provisioning,1,medium,web,LATAM,127,44,0,0.0557
customer_enable_account_hierarchy,0,low,web,EU,153,65,0,0.0303
catalog_enable_promotional_pricing,0,low,web,US,150,52,0,0.0205
notification_rate_msisdn_enable,0,low,mobile,EU,174,50,1,0.0381
payment_recurring_enable_subscription_billing,1,low,mobile,LATAM,112,48,0,0.0723
order_compliance_enable_order_retention,0,high,web,EU,122,51,0,0.0302
payment_currency_enable_currency_conversion,0,high,mobile,LATAM,157,52,0,0.0364
order_fulfillment_enable_order_allocation,1,low,mobile,EU,103,47,0,0.056
customer_enable_aml_check,1,low,web,LATAM,97,37,0,0.0447
cart_product_management_personalization,0,medium,web,LATAM,136,59,0,0.0491
catalog_enable_volume_pricing,1,high,mobile,US,132,48,0,0.0336
customer_enable_engagement_tracking,1,high,mobile,EU,170,48,0,0.0515
cart_product_management_service_products,1,high,mobile,EU,108,45,0,0.0367
cart_compatibility_sim_card_compatibility,1,high,web,APAC,94,49,1,0.0382
payment_refund_enable_refund_automation,1,medium,web,EU,131,39,0,0.0623
