flag_name,flag_on,traffic,user,region,latency,cpu,error,timestamp,release_window
billing_enable_currency_rate_updates,0,low,web,LATAM,142,62,0,2025-01-23T23:49:00,normal
billing_enable_promotional_pricing,1,low,web,EU,169,63,1,2025-01-12T19:34:00,normal
customer_enable_aml_check,1,high,web,US,367,95,0,2025-02-15T12:41:00,post-release
payment_billing_enable_billing_notifications,1,high,web,US,356,102,0,2025-02-19T20:45:00,normal
customer_enable_invoice_access,0,low,mobile,APAC,154,48,0,2025-01-30T10:56:00,post-release
cart_operations_persistent_cart,1,low,mobile,APAC,187,64,0,2025-02-03T14:55:00,normal
payment_currency_enable_multi_currency,0,high,web,APAC,353,77,0,2025-02-20T05:27:00,normal
provisioning_enable_slice_management,1,low,web,LATAM,151,66,0,2025-02-12T16:45:00,normal
cart_tax_calculation,1,low,mobile,EU,188,75,0,2025-02-15T11:31:00,post-release
catalog_enable_bundle_publishing,1,medium,web,APAC,153,79,0,2025-02-26T02:52:00,normal
cart_bundling_device_plan_bundles,1,high,mobile,APAC,293,105,0,2025-02-09T08:36:00,normal
auth_enable_audit_logging,1,high,mobile,EU,344,96,0,2025-01-14T22:57:00,normal
order_lifecycle_enable_order_tracking,0,medium,web,US,147,42,1,2025-02-24T22:17:00,normal
catalog_enable_device_specifications,1,medium,mobile,US,207,58,0,2025-01-01T14:29:00,normal
customer_enable_address_validation,1,high,mobile,US,310,111,0,2025-01-04T07:33:00,normal
catalog_enable_warehouse_management,0,high,web,EU,342,82,0,2025-02-24T05:18:00,normal
cart_fees_activation_fees,0,medium,web,US,119,56,0,2025-02-11T20:17:00,normal
catalog_enable_product_analytics,1,high,mobile,US,298,107,0,2025-01-15T02:11:00,normal
provisioning_enable_provisioning_reports,1,high,mobile,EU,354,99,0,2025-01-01T05:39:00,normal
customer_enable_marketing_opt_in,0,low,mobile,LATAM,123,48,0,2025-01-01T16:06:00,normal
notification_diag_headers_enable,0,low,mobile,EU,116,62,0,2025-02-24T07:46:00,normal
customer_enable_manual_approval,1,medium,mobile,US,169,81,0,2025-02-23T01:02:00,normal
catalog_enable_device_catalog,1,low,mobile,APAC,191,82,0,2025-01-07T03:16:00,normal
cart_notifications_deal_notifications,1,low,web,LATAM,212,78,0,2025-02-23T11:42:00,post-release
order_analytics_enable_fulfillment_analytics,1,low,web,EU,175,64,0,2025-02-20T17:48:00,normal
payment_method_enable_buy_now_pay_later,1,low,web,US,146,68,0,2025-02-05T08:07:00,normal
catalog_enable_product_analytics,0,high,web,EU,333,94,0,2025-02-04T18:31:00,normal
billing_enable_unmatched_invoice_handling,1,low,mobile,LATAM,219,64,0,2025-02-02T04:53:00,normal
notification_rate_msisdn_enable,1,high,web,US,299,87,0,2025-02-21T14:54:00,normal
order_pricing_enable_discount_application,1,low,web,EU,185,66,0,2025-01-22T11:04:00,post-release
cart_analytics_user_behavior_tracking,1,low,mobile,APAC,225,74,0,2025-01-25T00:45:00,normal
billing_handle_orphaned_invoices,1,medium,mobile,LATAM,216,60,0,2025-02-09T03:38:00,normal
customer_enable_account_hierarchy,1,medium,web,LATAM,173,80,0,2025-01-05T05:36:00,normal
provisioning_enable_encryption,0,low,mobile,EU,101,57,0,2025-02-02T19:55:00,normal
auth_enable_user_deactivation,1,high,web,US,341,80,0,2025-02-19T09:57:00,normal
cart_operations_persistent_cart,1,low,mobile,EU,222,74,0,2025-01-31T08:38:00,normal
order_analytics_enable_shipping_analytics,1,high,mobile,EU,370,101,0,2025-01-09T10:10:00,post-release
catalog_enable_dynamic_pricing,1,low,mobile,APAC,188,74,1,2025-01-27T11:58:00,post-release
catalog_enable_availability_check,0,high,mobile,APAC,278,86,0,2025-02-21T16:36:00,normal
catalog_enable_ml_recommendations,1,low,mobile,APAC,220,66,0,2025-03-01T15:03:00,normal
order_lifecycle_enable_order_tracking,0,low,mobile,EU,137,42,0,2025-02-02T14:21:00,normal
inventory_enable_equipment_maintenance,1,high,web,EU,398,107,0,2025-03-01T21:04:00,normal
cart_inventory_stock_checking,1,low,web,LATAM,193,67,0,2025-01-30T10:34:00,post-release
customer_enable_termination,1,medium,web,EU,183,67,0,2025-02-12T04:27:00,normal
order_provisioning_enable_device_shipping,1,low,web,LATAM,176,83,0,2025-01-19T21:03:00,normal
payment_analytics_enable_payment_analytics,1,medium,mobile,US,172,51,0,2025-01-04T22:59:00,normal
cart_notifications_abandoned_cart_notifications,1,high,mobile,EU,366,105,1,2025-01-03T04:42:00,normal
catalog_enable_regional_pricing,1,low,web,APAC,149,74,0,2025-02-13T11:17:00,post-release
catalog_enable_product_modification,1,high,web,EU,283,106,1,2025-01-20T09:16:00,normal
order_provisioning_enable_device_shipping,1,medium,web,APAC,188,68,0,2025-02-15T09:03:00,normal
cart_fees_activation_fees,1,medium,web,LATAM,212,63,0,2025-01-08T04:50:00,normal
catalog_enable_product_categorization,0,medium,mobile,US,116,59,0,2025-02-09T23:46:00,normal
notification_diag_headers_enable,1,low,mobile,EU,174,67,0,2025-02-10T01:24:00,normal
provisioning_enable_roaming_config,1,low,web,EU,195,55,0,2025-02-24T18:51:00,normal
payment_analytics_enable_revenue_analytics,0,medium,web,US,125,58,0,2025-02-12T23:57:00,normal
order_fulfillment_enable_shipping,1,medium,web,US,158,62,1,2025-02-25T14:37:00,normal
cart_inventory_warehouse_selection,0,low,mobile,APAC,160,43,0,2025-02-17T17:24:00,normal
provisioning_enable_recurring_charges,1,medium,web,EU,154,80,0,2025-02-23T11:40:00,post-release
billing_enable_scheduled_invoices,1,medium,web,US,191,56,0,2025-01-25T15:58:00,normal
inventory_enable_end_of_life_management,1,low,web,LATAM,150,80,0,2025-02-10T10:26:00,post-release
billing_enable_audit_trail,0,high,mobile,APAC,255,86,0,2025-01-04T18:20:00,normal
customer_enable_contract_templates,1,medium,web,US,185,61,0,2025-02-22T07:04:00,normal
provisioning_enable_voice_config,0,medium,web,US,154,51,0,2025-02-05T07:53:00,normal
order_products_enable_bundle_products,1,high,mobile,LATAM,292,97,0,2025-01-20T02:33:00,normal
billing_enable_write_off_management,0,medium,mobile,LATAM,160,62,0,2025-03-01T16:06:00,normal
order_lifecycle_enable_cancellation,0,medium,web,US,128,65,0,2025-02-20T09:53:00,normal
billing_enable_currency_conversion,1,low,web,EU,224,84,0,2025-02-15T06:52:00,normal
billing_enable_invoice_generation,0,low,mobile,EU,147,49,0,2025-01-18T15:35:00,normal
order_products_enable_bundle_products,1,high,mobile,EU,317,85,1,2025-01-19T20:17:00,normal
catalog_enable_stock_levels,1,medium,mobile,EU,187,52,0,2025-02-15T05:16:00,normal
catalog_enable_availability_check,1,low,mobile,APAC,211,79,0,2025-02-17T02:30:00,normal
notification_metrics_enable,1,low,web,US,196,70,0,2025-01-02T09:14:00,normal
cart_analytics_funnel_analysis,1,medium,web,US,176,75,0,2025-02-12T19:40:00,normal
customer_enable_engagement_tracking,1,medium,mobile,LATAM,195,73,0,2025-01-26T01:26:00,normal
cart_fees_activation_fees,1,medium,mobile,APAC,215,65,0,2025-02-15T17:32:00,normal
customer_enable_address_management,0,medium,mobile,EU,158,43,0,2025-02-03T21:22:00,normal
order_lifecycle_enable_modification,1,low,mobile,LATAM,186,64,0,2025-01-12T22:10:00,normal
customer_enable_address_validation,0,low,web,LATAM,105,42,0,2025-02-01T11:09:00,post-release
customer_enable_bulk_operations,1,low,web,US,216,64,0,2025-02-01T05:00:00,normal
cart_inventory_stock_checking,0,high,web,US,257,93,0,2025-01-25T09:53:00,normal
cart_notifications_promotional_notifications,1,medium,mobile,APAC,155,65,1,2025-01-27T15:51:00,normal
billing_enable_advance_payment_tracking,1,high,web,LATAM,422,106,1,2025-02-07T14:01:00,normal
provisioning_enable_billing_sync,1,low,web,LATAM,194,60,0,2025-02-20T10:06:00,post-release
order_advanced_enable_order_recommendations,1,high,mobile,LATAM,401,108,0,2025-01-19T22:21:00,normal
billing_enable_currency_conversion,1,high,web,US,421,87,0,2025-02-23T02:07:00,normal
cart_notifications_order_updates,1,medium,mobile,APAC,148,55,0,2025-02-23T06:43:00,normal
provisioning_enable_service_suspension,1,low,web,LATAM,191,74,0,2025-02-21T01:11:00,normal
notification_rate_global_enable,0,medium,mobile,LATAM,153,58,0,2025-01-15T16:50:00,normal
order_inventory_enable_stock_checking,1,medium,web,EU,202,70,0,2025-01-27T17:10:00,normal
order_products_enable_product_variants,1,medium,mobile,LATAM,164,70,0,2025-01-31T05:15:00,normal
payment_analytics_enable_revenue_analytics,1,low,mobile,LATAM,167,76,0,2025-01-03T23:17:00,normal
catalog_enable_regional_pricing,1,low,mobile,EU,190,67,0,2025-01-17T23:25:00,normal
cart_inventory_pre_order_support,1,high,web,APAC,349,112,1,2025-02-20T11:32:00,post-release
provisioning_enable_audit_logs,1,high,mobile,US,353,104,0,2025-02-13T11:05:00,post-release
payment_transaction_enable_installment_payment,1,low,web,EU,216,64,0,2025-02-05T16:13:00,normal
order_fulfillment_enable_packing,0,high,web,EU,226,98,0,2025-02-07T20:39:00,normal
customer_enable_language_preferences,1,medium,mobile,LATAM,178,57,1,2025-02-17T16:41:00,normal
billing_enable_coupon_management,1,high,mobile,EU,401,79,0,2025-01-18T17:53:00,normal
provisioning_enable_sim_activation,1,high,mobile,US,277,109,1,2025-02-25T20:12:00,normal
provisioning_enable_workflow_automation,0,low,mobile,LATAM,159,54,0,2025-01-16T06:37:00,normal
provisioning_enable_alerts,0,high,web,APAC,203,85,0,2025-02-14T07:16:00,normal
provisioning_enable_network_config,1,high,web,US,369,90,0,2025-01-23T12:08:00,post-release
cart_compatibility_device_plan_matching,0,low,mobile,EU,140,62,0,2025-01-12T05:31:00,normal
notification_audit_enable,1,low,web,EU,219,62,0,2025-02-19T14:26:00,normal
provisioning_enable_multi_carrier,0,low,web,EU,147,52,0,2025-01-18T12:35:00,post-release
billing_enable_interest_accrual,1,low,web,EU,166,70,0,2025-01-31T23:50:00,normal
customer_enable_data_deletion,1,medium,web,EU,205,85,0,2025-02-06T04:33:00,normal
inventory_enable_equipment_depreciation,1,low,mobile,APAC,160,67,0,2025-02-16T05:45:00,normal
notification_rate_global_enable,0,medium,mobile,LATAM,127,53,0,2025-01-04T22:41:00,normal
cart_offers_bundle_offers,1,low,web,US,195,75,0,2025-02-13T01:20:00,normal
payment_method_enable_cryptocurrency,1,low,web,EU,155,61,0,2025-02-22T01:40:00,normal
cart_tax_compliance,1,low,web,US,169,58,0,2025-02-09T02:28:00,normal
customer_enable_phone_verification,1,high,web,US,350,93,0,2025-01-15T05:57:00,normal
inventory_enable_valuation_methods,1,low,mobile,APAC,157,75,0,2025-01-02T12:31:00,post-release
customer_enable_age_verification,0,low,mobile,EU,110,51,0,2025-02-15T14:48:00,normal
order_provisioning_enable_sim_activation,1,low,web,APAC,190,54,0,2025-02-09T10:44:00,post-release
provisioning_enable_service_status_updates,1,medium,mobile,LATAM,179,71,0,2025-02-11T08:29:00,normal
provisioning_enable_smart_provisioning,1,low,web,APAC,186,67,0,2025-01-07T13:15:00,normal
notification_failover_enable,0,low,mobile,EU,109,42,0,2025-01-24T09:36:00,normal
billing_enable_advance_payment_tracking,1,low,web,LATAM,196,80,0,2025-01-12T03:55:00,normal
inventory_enable_cost_allocation,1,low,mobile,APAC,188,77,0,2025-01-02T15:14:00,normal
order_fulfillment_enable_delivery_tracking,1,medium,mobile,APAC,213,72,0,2025-01-31T06:17:00,normal
customer_enable_language_preferences,1,low,web,EU,178,68,0,2025-01-14T10:52:00,post-release
inventory_enable_valuation_methods,0,low,web,US,156,56,0,2025-01-06T14:01:00,normal
customer_enable_address_management,1,medium,mobile,EU,167,53,0,2025-01-03T22:02:00,normal
payment_reconciliation_enable_transaction_matching,1,medium,mobile,APAC,188,75,0,2025-02-04T12:11:00,post-release
catalog_enable_bundle_creation,1,high,mobile,US,373,102,0,2025-01-17T11:24:00,post-release
cart_checkout_guest_checkout,0,medium,mobile,EU,126,57,0,2025-02-10T08:54:00,normal
payment_currency_enable_currency_rate_management,1,low,mobile,LATAM,171,64,0,2025-01-15T03:29:00,normal
cart_checkout_shipping_address_validation,1,medium,mobile,APAC,224,54,0,2025-01-27T22:06:00,normal
notification_routing_enable,1,medium,web,LATAM,196,72,0,2025-01-29T18:51:00,normal
catalog_enable_product_lifecycle,1,medium,web,APAC,174,74,0,2025-01-03T20:22:00,normal
billing_enable_bundle_discounts,1,low,web,US,233,64,0,2025-01-22T03:46:00,normal
cart_checkout_billing_address_validation,1,medium,web,APAC,158,64,0,2025-01-04T10:56:00,post-release
cart_analytics_product_performance,0,medium,web,US,131,64,0,2025-01-29T03:54:00,normal
cart_checkout_registered_checkout,1,high,web,EU,356,103,0,2025-02-01T22:45:00,normal
payment_dispute_enable_chargeback_handling,1,medium,web,LATAM,177,71,0,2025-02-16T03:52:00,normal
cart_product_management_recommendations,1,high,web,LATAM,377,92,0,2025-01-24T13:13:00,normal
payment_advanced_enable_ml_fraud_detection,1,high,mobile,EU,410,97,0,2025-01-20T17:39:00,normal
customer_enable_contract_renewal,1,low,mobile,APAC,182,78,0,2025-02-11T22:55:00,normal
notification_failover_enable,0,high,mobile,EU,333,88,0,2025-01-26T04:27:00,normal
catalog_enable_product_modification,1,medium,mobile,EU,197,55,0,2025-01-07T02:43:00,normal
customer_enable_reactivation,1,high,web,APAC,342,105,0,2025-02-26T21:18:00,normal
order_compliance_enable_audit_logging,1,low,web,EU,168,79,1,2025-02-23T00:41:00,normal
billing_enable_late_fee_calculation,1,low,mobile,US,195,63,0,2025-02-09T05:31:00,normal
payment_transaction_enable_payment_settlement_webhook,1,medium,web,US,175,68,0,2025-02-17T00:23:00,normal
cart_offers_flash_sales,1,high,mobile,APAC,361,126,0,2025-01-18T02:47:00,normal
customer_enable_phone_verification,1,low,mobile,US,183,76,0,2025-02-06T08:09:00,normal
payment_billing_enable_usage_based_billing,1,high,web,US,376,102,1,2025-02-28T02:53:00,normal
inventory_enable_end_of_life_management,1,low,mobile,APAC,171,80,0,2025-01-10T18:21:00,normal
customer_enable_notification_preferences,1,low,web,LATAM,181,78,0,2025-01-17T07:01:00,normal
cart_pricing_bundle_discounts,1,medium,web,US,184,69,0,2025-02-20T06:44:00,normal
payment_reconciliation_enable_discrepancy_handling,0,high,mobile,EU,313,87,0,2025-01-28T08:30:00,normal
order_provisioning_enable_service_provisioning,1,medium,web,EU,219,74,0,2025-01-09T07:02:00,normal
order_notifications_enable_order_confirmation,0,high,web,EU,370,92,0,2025-01-09T15:51:00,normal
cart_operations_cart_sharing,1,low,mobile,US,208,65,0,2025-02-27T11:59:00,post-release
cart_offers_loyalty_rewards,1,medium,web,EU,145,71,1,2025-01-19T23:51:00,normal
provisioning_enable_device_activation,0,low,web,LATAM,154,61,0,2025-01-10T10:09:00,post-release
cart_pricing_region_based_pricing,1,medium,mobile,US,185,89,0,2025-02-22T20:07:00,normal
cart_operations_persistent_cart,0,low,mobile,US,153,44,0,2025-02-17T06:03:00,normal
order_provisioning_enable_device_shipping,1,high,mobile,US,397,93,1,2025-02-05T12:08:00,post-release
payment_refund_enable_refund_reversal,1,low,web,APAC,174,80,0,2025-02-03T21:21:00,normal
payment_transaction_enable_payment_authorization,0,low,mobile,US,152,56,0,2025-02-22T01:50:00,normal
order_inventory_enable_reserve_items,0,high,web,EU,254,78,0,2025-01-03T20:23:00,normal
cart_operations_purchase_order,1,high,web,LATAM,361,90,0,2025-01-22T05:36:00,normal
payment_analytics_enable_customer_payment_analytics,1,low,mobile,US,161,70,0,2025-01-16T05:14:00,normal
catalog_enable_dynamic_pricing,1,high,web,LATAM,366,110,0,2025-02-08T17:14:00,normal
cart_compatibility_network_compatibility,1,medium,web,APAC,192,83,1,2025-01-03T12:09:00,post-release
cart_offers_seasonal_offers,1,low,web,EU,163,65,0,2025-01-18T08:18:00,normal
customer_enable_age_verification,1,low,web,LATAM,149,54,0,2025-02-11T14:17:00,normal
customer_enable_auto_activation,1,low,mobile,US,176,68,0,2025-01-16T22:12:00,normal
provisioning_enable_add_on_management,0,low,web,EU,107,45,0,2025-02-28T18:57:00,normal
inventory_enable_turnover_analysis,1,medium,mobile,LATAM,135,69,0,2025-02-13T07:38:00,normal
payment_notification_enable_refund_notification,1,medium,mobile,APAC,171,65,0,2025-02-06T05:33:00,normal
customer_enable_address_validation,1,high,web,EU,354,96,0,2025-02-25T04:59:00,normal
cart_pricing_loyalty_discounts,0,high,mobile,LATAM,229,68,0,2025-02-23T23:00:00,normal
provisioning_enable_service_downgrade,0,medium,mobile,APAC,112,64,1,2025-01-17T21:44:00,normal
order_products_enable_bundle_products,1,low,mobile,LATAM,196,67,1,2025-02-10T06:01:00,normal
order_compliance_enable_compliance_reporting,0,medium,mobile,EU,130,42,0,2025-01-05T07:00:00,normal
inventory_enable_stock_transfer,0,medium,mobile,EU,119,51,0,2025-01-24T16:03:00,normal
customer_enable_plan_change,1,low,web,APAC,147,67,0,2025-01-08T10:09:00,post-release
order_notifications_enable_order_confirmation,1,high,mobile,EU,297,104,0,2025-01-29T06:26:00,normal
cart_notifications_deal_notifications,0,high,mobile,APAC,255,82,0,2025-01-15T21:04:00,normal
billing_enable_multi_currency,1,medium,mobile,US,187,69,0,2025-02-10T23:57:00,normal
customer_enable_fraud_detection,0,medium,mobile,APAC,134,54,0,2025-01-16T01:57:00,normal
catalog_enable_fulfillment_options,0,medium,web,US,144,44,0,2025-01-27T06:17:00,normal
billing_enable_currency_conversion,1,high,web,US,363,82,0,2025-01-23T10:39:00,post-release
customer_enable_suspension,1,low,web,APAC,176,70,0,2025-02-24T15:26:00,normal
cart_inventory_real_time_sync,1,low,mobile,US,192,73,0,2025-01-29T11:55:00,post-release
billing_enable_payment_reconciliation,1,low,web,APAC,193,75,1,2025-02-02T07:08:00,normal
payment_analytics_enable_payment_method_analytics,0,medium,mobile,EU,142,65,0,2025-01-13T08:03:00,normal
customer_enable_identity_verification,1,low,web,APAC,221,50,0,2025-01-02T05:55:00,normal
order_compliance_enable_audit_logging,1,medium,mobile,US,182,82,0,2025-01-25T21:09:00,normal
cart_product_management_personalization,0,medium,web,APAC,117,64,0,2025-01-02T20:19:00,normal
cart_checkout_one_step_checkout,0,medium,web,EU,157,50,0,2025-01-30T00:34:00,normal
provisioning_enable_network_config,1,high,mobile,US,390,121,0,2025-01-04T18:57:00,normal
customer_enable_data_deletion,0,low,web,APAC,115,54,0,2025-02-11T11:44:00,post-release
payment_compliance_enable_fraud_detection,1,low,mobile,EU,146,74,0,2025-02-02T14:07:00,normal
billing_enable_invoice_numbering,0,low,web,LATAM,143,49,1,2025-01-15T12:49:00,post-release
cart_pricing_promotional_pricing,0,high,mobile,EU,308,63,1,2025-01-12T10:27:00,post-release
cart_pricing_time_based_pricing,1,high,mobile,LATAM,408,89,0,2025-01-05T18:18:00,normal
customer_enable_address_validation,0,medium,mobile,US,130,51,0,2025-02-11T23:36:00,normal
payment_billing_enable_usage_based_billing,1,medium,web,EU,145,69,0,2025-01-22T17:21:00,normal
provisioning_enable_plan_change,1,low,web,EU,222,78,0,2025-01-31T17:24:00,normal
cart_inventory_pre_order_support,0,medium,web,US,129,59,0,2025-02-24T00:53:00,normal
order_pricing_enable_billing_sync,0,high,web,APAC,304,86,0,2025-02-25T00:35:00,normal
catalog_enable_stock_levels,1,high,web,APAC,315,107,0,2025-02-28T06:33:00,normal
notification_rate_msisdn_enable,1,low,mobile,US,173,66,0,2025-01-31T10:06:00,post-release
